Date,Open,High,Low,Close,Adj Close,Volume
2016-02-16,70.939850,71.166710,66.549103,67.200401,56.387966,2814240
2016-02-17,67.229668,68.663979,66.644234,68.554214,57.523949,2004892
2016-02-18,69.007919,69.483589,67.917557,68.905472,57.818691,1598219
2016-02-19,68.817657,69.651901,68.810341,69.622627,58.420452,1688581
2016-02-22,70.259285,70.925217,69.798256,70.749588,59.366100,1383938
2016-02-23,70.193428,70.193428,69.059151,69.110374,57.990620,1018708
2016-02-24,69.059151,69.110374,67.266258,67.939507,57.008144,1479966
2016-02-25,68.810341,69.249413,68.115135,68.773750,57.708164,1215181
2016-02-26,69.403091,70.910583,69.359184,70.200745,58.905556,1338080
2016-02-29,69.520180,70.398323,69.095741,70.383690,59.059067,1095370
2016-03-01,70.361740,71.298431,70.069023,71.181343,59.728378,1065242
2016-03-02,71.686279,71.832634,70.288559,70.859352,59.458191,1143487
2016-03-03,70.895943,71.239883,70.266602,70.954491,59.538021,922985
2016-03-04,71.239883,71.905815,70.625183,71.400879,59.912582,1386246
2016-03-07,71.232567,72.176582,71.020348,72.176582,60.563484,1349323
2016-03-08,71.759460,72.447342,71.093529,72.154625,60.545059,1357206
2016-03-09,72.125351,73.288902,71.788727,72.820557,61.103851,1014089
2016-03-10,72.769333,75.081795,70.778854,71.174026,59.722244,2488773
2016-03-11,72.447342,72.879097,71.942406,72.681519,60.987179,1206074
2016-03-14,73.054726,73.288902,72.542473,72.813240,61.097706,923093
2016-03-15,71.949722,72.191216,71.386246,71.920448,60.348560,1147872
2016-03-16,72.103401,72.893738,71.752136,71.818001,60.262596,884886
2016-03-17,72.622971,72.622971,70.354416,71.166710,59.716103,1192960
2016-03-18,71.261841,71.964363,70.720314,71.730186,60.188915,2180169
2016-03-21,71.393562,72.535156,71.166710,71.986313,60.403831,908912
2016-03-22,71.591148,72.447342,71.027664,72.447342,60.790684,1048233
2016-03-23,72.542473,73.325493,72.454659,73.105957,61.343323,1100170
2016-03-24,72.447342,72.659561,71.752136,71.803368,60.250317,1071839
2016-03-29,72.088760,72.593697,71.598465,72.286346,60.655594,937152
2016-03-30,72.747375,74.093872,72.549789,73.874336,61.988079,987655
2016-03-31,73.545029,73.545029,72.242439,72.366844,60.723133,1231789
2016-04-01,71.781410,71.781410,69.981209,70.976440,59.556442,1469964
2016-04-04,70.617867,71.722870,70.464188,71.027664,59.599422,847707
2016-04-05,69.849480,69.944618,68.832291,69.066467,57.953777,1358529
2016-04-06,69.198189,69.586037,68.949379,69.586037,58.389751,1163089
2016-04-07,69.607994,69.937302,68.063911,68.363945,57.364292,1181090
2016-04-08,68.429810,69.432365,68.429810,69.066467,57.953777,936012
2016-04-11,68.964012,69.981209,68.473717,69.812897,58.580112,1310325
2016-04-12,70.208061,71.605782,69.812897,71.605782,60.084522,1543647
2016-04-13,72.447342,74.057281,72.418068,74.057281,62.141579,1575417
2016-04-14,73.910927,74.386589,73.581619,74.130463,62.202988,1116741
2016-04-15,73.910927,74.423180,73.727974,74.386589,62.417904,1035414
2016-04-18,73.471848,75.228149,73.288902,75.045204,62.970562,1004507
2016-04-19,75.045204,76.838089,75.008614,76.838089,64.474960,1468015
2016-04-20,76.618553,77.752831,76.252655,77.679649,65.181122,966970
2016-04-21,77.716240,78.045547,76.801498,77.569885,65.089005,1336502
2016-04-22,77.203987,77.496704,76.325836,76.764908,64.413551,1161857
2016-04-25,76.691734,77.386932,76.252655,77.386932,64.935493,1025139
2016-04-26,74.313408,76.106300,72.652245,73.654800,61.803860,2553103
2016-04-27,72.776649,73.545029,72.593697,73.142548,61.374023,1408391
2016-04-28,72.966911,73.618210,72.081444,73.471848,61.650349,1255087
2016-04-29,72.871780,72.996185,71.730186,72.447342,60.790684,1767654
2016-05-02,72.857147,73.471848,72.586380,72.659561,60.968742,621899
2016-05-03,72.447342,72.461975,71.100845,71.393562,59.906448,1274506
2016-05-04,70.991074,71.320381,69.681168,69.732399,58.512569,1954369
2016-05-05,69.747032,70.420280,69.425041,69.703125,58.487999,1182112
2016-05-06,69.373817,70.098289,68.788383,69.856804,58.616955,1162447
2016-05-09,70.222694,70.610542,69.578720,69.725075,58.506428,1091443
2016-05-10,70.230011,70.310509,69.425041,70.017792,58.752041,1021647
2016-05-11,69.966568,70.098289,69.264053,69.747032,58.524845,919480
2016-05-12,69.659218,70.120247,68.985970,69.381134,58.217819,1088639
2016-05-13,68.934746,70.764221,68.678619,70.405647,59.077488,1236618
2016-05-16,70.281242,70.493462,69.739716,70.303192,58.991528,432975
2016-05-17,70.691040,71.188660,69.505539,70.244652,58.942387,1008691
2016-05-18,69.820213,70.712997,69.498222,70.617867,59.255562,920001
2016-05-19,70.383690,70.566635,69.732399,70.061699,58.788883,949400
2016-05-20,70.778854,71.356972,70.566635,71.108162,59.666969,1440692
2016-05-23,69.520180,69.922661,68.737160,68.898155,59.401989,1206785
2016-05-24,68.788383,71.034988,68.642029,70.632500,60.897282,1439689
2016-05-25,71.276474,71.459427,70.749588,71.093529,61.294777,970217
2016-05-26,70.961807,71.971680,70.961807,71.839958,61.938324,1010881
2016-05-27,71.715553,72.081444,71.254524,71.517967,61.660717,993048
2016-05-30,71.481377,72.169258,71.356972,72.154625,62.209614,493469
2016-05-31,72.139992,72.227806,70.639816,70.639816,60.903591,1384249
2016-06-01,70.581276,71.188660,70.259285,70.859352,61.092880,1205774
2016-06-02,70.837402,71.393562,70.639816,70.983757,61.200130,970827
2016-06-03,71.064255,71.283791,69.549446,69.688492,60.083389,1729505
2016-06-06,69.666534,70.010475,69.300636,69.490906,59.913040,1094500
2016-06-07,69.908028,70.178787,69.629944,69.666534,60.064453,1392012
2016-06-08,69.578720,69.673851,69.088417,69.366501,59.805782,1105070
2016-06-09,68.978653,69.249413,68.612755,68.868881,59.376743,1303416
2016-06-10,68.722527,68.846931,67.654106,68.210274,58.808914,2042362
2016-06-13,67.610199,67.998055,67.229668,67.354073,58.070717,1483897
2016-06-14,66.958908,67.156494,66.051483,66.051483,56.947659,2164208
2016-06-15,66.593010,67.449203,66.527153,66.805229,57.597523,1658107
2016-06-16,66.241753,66.900368,66.095390,66.636917,57.452408,1641804
2016-06-17,67.280891,67.558975,66.534470,66.819870,57.610153,2928308
2016-06-20,68.517624,69.007919,68.195633,68.459076,59.023418,1088295
2016-06-21,68.532257,69.425041,68.276131,68.956696,59.452461,1161594
2016-06-22,69.344543,69.937302,68.934746,69.307961,59.755299,955851
2016-06-23,69.520180,70.727631,69.286003,70.391006,60.689075,1643810
2016-06-24,65.861221,67.932190,65.239197,66.497879,57.332539,4856184
2016-06-27,66.153938,66.995499,64.580582,64.917206,55.969727,3204392
2016-06-28,65.978310,66.819870,65.817314,65.919762,56.834099,1890642
2016-06-29,66.622284,68.078545,66.424698,68.078545,58.695347,1416998
2016-06-30,67.719971,68.861565,67.390663,68.832291,59.345196,1649221
2016-07-01,69.220139,69.790939,68.649345,69.286003,59.736382,1326947
2016-07-04,69.659218,69.717758,68.795700,69.132324,59.603874,795722
2016-07-05,68.759117,68.964012,67.522385,68.422493,58.991886,1601845
2016-07-06,67.324806,67.668747,65.400192,65.568504,56.531254,2460898
2016-07-07,65.802673,66.307610,65.056252,65.831947,56.758392,1512381
2016-07-08,65.590454,66.695465,65.319695,65.766090,56.701611,1619367
2016-07-11,66.219795,67.507751,66.212479,67.449203,58.152740,1090153
2016-07-12,67.551659,68.678619,67.339439,68.327354,58.909859,985164
2016-07-13,68.085869,68.744476,68.085869,68.495667,59.054966,1006014
2016-07-14,68.846931,69.790939,68.715202,69.381134,59.818390,1214556
2016-07-15,69.154282,70.237335,69.059151,70.171471,60.499809,1148958
2016-07-18,70.178787,70.859352,69.644585,70.156837,60.487179,752210
2016-07-19,69.929977,69.988525,69.051826,69.615311,60.020298,789261
2016-07-20,69.805573,70.230011,69.315277,69.600677,60.007675,889555
2016-07-21,69.403091,69.695808,68.707886,69.571404,59.982445,743788
2016-07-22,69.315277,69.988525,68.956696,69.988525,60.342060,643783
2016-07-25,69.908028,70.859352,69.834846,70.047066,60.392551,777440
2016-07-26,69.995842,70.588593,69.717758,70.354416,60.657528,605507
2016-07-27,70.449554,71.320381,70.427597,70.837402,61.073940,854438
2016-07-28,70.603226,70.822762,69.659218,69.659218,60.058140,1227694
2016-07-29,70.164154,70.164154,69.176231,69.805573,60.184330,967337
2016-08-01,68.063911,69.059151,67.332123,68.115135,58.726891,1389322
2016-08-02,68.122452,68.159042,66.907684,67.149170,57.894062,936544
2016-08-03,67.390663,67.580933,66.629601,67.376030,58.089649,672776
2016-08-04,67.807785,67.837059,66.761322,67.054039,57.812035,910393
2016-08-05,67.412621,68.290764,67.097946,68.217590,58.815220,886642
2016-08-08,68.385902,68.868881,68.129776,68.415169,58.985569,534379
2016-08-09,68.451759,70.149513,68.385902,70.090973,60.430397,912059
2016-08-10,69.790939,70.478821,69.761665,70.303192,60.613361,893029
2016-08-11,70.442230,71.137436,70.325150,71.093529,61.294777,700151
2016-08-12,71.005714,71.203300,70.822762,70.998398,61.212753,678819
2016-08-15,70.852036,71.378929,70.844719,70.969124,61.187511,411935
2016-08-16,71.422836,73.069366,71.239883,72.637611,62.626038,1730262
2016-08-17,72.513206,72.813240,71.810684,72.030220,62.102360,962906
2016-08-18,72.432709,72.666878,72.096085,72.300987,62.335804,907279
2016-08-19,72.440025,72.469299,71.488693,71.978996,62.058193,840209
2016-08-22,71.971680,72.432709,71.137436,71.276474,61.452496,721562
2016-08-23,71.488693,72.300987,71.313065,71.642372,61.767967,753466
2016-08-24,71.232567,72.235123,70.991074,71.678963,61.799511,704874
2016-08-25,71.510651,71.510651,70.778854,71.064255,61.269535,718402
2016-08-26,71.034988,72.491249,70.844719,72.410751,62.430435,769819
2016-08-29,72.132675,72.176582,71.232567,72.022903,62.096046,549925
2016-08-30,72.081444,72.813240,71.978996,72.191216,62.241165,874935
2016-08-31,72.081444,72.520523,71.832634,71.957039,62.039265,789249
2016-09-01,72.183899,72.952278,71.371613,71.488693,61.635468,902861
2016-09-02,71.978996,72.520523,71.349655,72.403435,62.424133,1040788
2016-09-05,72.403435,72.630287,72.154625,72.227806,62.272713,537904
2016-09-06,72.366844,72.776649,72.088760,72.154625,62.209614,674490
2016-09-07,72.571747,72.681519,72.008270,72.235123,62.279011,813803
2016-09-08,72.118034,72.227806,70.683723,71.100845,61.301083,1096185
2016-09-09,71.056938,71.217934,69.856804,69.973885,60.329445,1041214
2016-09-12,68.788383,69.607994,68.634712,69.264053,59.717445,1291164
2016-09-13,69.542130,73.098633,69.154282,72.593697,62.588173,3923022
2016-09-14,72.276482,74.530426,71.337341,73.553719,63.415871,2632164
2016-09-15,73.253197,73.591286,72.449287,72.877533,62.832886,1930934
2016-09-16,72.877533,73.005257,72.126221,72.321564,62.353546,2796906
2016-09-19,72.351616,73.102928,72.268967,72.817429,62.781078,2045205
2016-09-20,72.509392,72.877533,72.148758,72.148758,62.204552,2156281
2016-09-21,72.509392,72.764839,71.660408,71.885803,61.977852,2019276
2016-09-22,72.066116,73.456047,71.758080,73.215630,63.124382,2270375
2016-09-23,73.020287,73.208115,72.028549,72.426743,62.444233,1885342
2016-09-26,71.818184,72.126221,70.721260,70.954170,61.174622,2258500
2016-09-27,71.149513,71.457550,70.037567,70.833961,61.070976,2814331
2016-09-28,70.826447,72.238914,70.796394,71.945908,62.029671,2938943
2016-09-29,72.802406,72.885048,71.517654,71.630356,61.757610,1140822
2016-09-30,70.999245,71.900826,70.631104,71.712997,61.828861,1512919
2016-10-03,71.750565,72.667168,71.465065,72.599548,62.593216,1050047
2016-10-04,72.486855,73.471077,72.276482,72.945152,62.891186,1217974
2016-10-05,72.501877,72.682190,71.870773,72.299026,62.334110,839078
2016-10-06,70.999245,71.374908,70.270470,70.751312,60.999718,1762981
2016-10-07,70.833961,70.864014,69.872276,69.872276,60.241844,1098940
2016-10-10,68.369644,70.540947,68.046577,70.172806,60.500950,2241019
2016-10-11,69.947411,70.548462,69.699471,69.774605,60.157631,1103114
2016-10-12,69.992485,70.067619,69.256195,69.534187,59.950359,963542
2016-10-13,69.151016,69.421486,68.640121,69.383919,59.820797,1418566
2016-10-14,69.601807,70.586021,69.556725,70.000000,60.351971,1056225
2016-10-17,69.962433,70.060104,69.060860,69.173553,59.639420,981817
2016-10-18,69.609314,70.247932,69.496620,69.947411,60.306625,1029887
2016-10-19,69.887299,69.932381,69.338844,69.759583,60.144688,691345
2016-10-20,69.759583,70.300522,69.241173,69.954918,60.313087,979765
2016-10-21,70.120209,70.608566,69.624344,70.075134,60.416748,1062280
2016-10-24,70.195343,70.480843,69.744553,69.744553,60.131721,877483
2016-10-25,70.473328,71.750565,70.127724,70.616081,60.883129,1545378
2016-10-26,70.353119,70.548462,69.030800,69.128471,59.600552,1427168
2016-10-27,69.038315,69.541695,68.692711,69.541695,59.956821,1325604
2016-10-28,69.616829,70.375656,69.120964,70.262962,60.578682,1199679
2016-10-31,69.909843,70.623589,69.631851,69.631851,60.034557,1182009
2016-11-01,70.007515,70.308037,68.978210,69.083397,59.561695,853837
2016-11-02,68.760330,69.000748,68.347107,68.745300,59.270199,946970
2016-11-03,68.737793,68.790382,68.076637,68.076637,58.693691,932216
2016-11-04,68.069122,68.512398,67.716003,68.302025,58.888016,1225607
2016-11-07,69.233658,69.932381,69.068367,69.489105,59.911476,1101700
2016-11-08,69.481590,70.000000,69.376411,69.737038,60.125244,816636
2016-11-09,68.024040,70.172806,67.633354,70.172806,60.500950,1819929
2016-11-10,70.428246,71.697968,70.293015,71.577759,61.712261,1842612
2016-11-11,71.697968,71.915855,71.029305,71.344856,61.511459,1112624
2016-11-14,71.878288,72.607063,71.141998,71.750565,61.861252,1334376
2016-11-15,71.870773,72.073631,69.954918,70.601051,60.870171,1414604
2016-11-16,70.773857,71.089409,69.969948,70.157776,60.487988,947609
2016-11-17,70.180313,71.217133,69.932381,71.217133,61.401340,1156078
2016-11-18,71.382416,72.028549,70.353119,70.510895,60.792446,1225391
2016-11-21,70.909088,71.329826,70.480843,70.706238,60.960854,806773
2016-11-22,71.277237,71.562737,70.833961,70.931633,61.155182,838313
2016-11-23,70.924118,71.187080,69.767090,70.638618,60.902561,936225
2016-11-24,70.909088,71.359879,70.510895,71.066864,61.271778,578481
2016-11-25,71.134483,71.299774,70.375656,71.179565,61.368946,528827
2016-11-28,71.119461,71.149513,70.270470,70.503380,60.785961,806138
2016-11-29,70.864014,71.562737,70.488358,71.262207,61.440208,1026399
2016-11-30,71.833206,73.628853,71.788132,72.186325,62.236946,2042440
2016-12-01,72.501877,72.719757,71.705482,72.103683,62.165695,1316283
2016-12-02,71.690460,71.960930,70.773857,71.607811,61.738171,965728
